Date,Consumo não-cíclico,Bens Industriais,Comércio,Financeiro,Seguros,Exploração de imóveis,Mineração,Químicos,Alimentos processados,Energia Elétrica,"Petróleo, Gás e Biocombustíveis",Viagens e lazer,Construção civil,Educacionais,Saúde,Siderurgia e Metalurgia,Madeira e papel,Locação de veículos,Saneamento,Diversos,Telecomunicações
2020-04-30,23.428600311279297,17.288571221487864,39.079999923706055,20.807499706745148,18.384999752044678,21.283332506815594,37.36000061035156,21.139999389648438,18.68999989827474,23.36571420942034,26.213999938964843,13.800000190734863,15.529999732971191,17.945000171661377,45.644999504089355,7.662500023841858,28.609999656677246,34.189998626708984,40.08000183105469,14.279999732971191,29.20500087738037
2020-05-04,23.07865047454834,16.55857147489275,39.49599952697754,20.19999986886978,17.44499969482422,20.213333129882812,36.420000076293945,21.100000381469727,17.880000114440918,22.81428555079869,25.825999450683593,12.90999984741211,14.835000038146973,16.87500023841858,44.87249946594238,7.369999885559082,29.140000343322754,33.40999984741211,39.90999984741211,13.640000343322754,30.890000820159912
2020-05-05,23.228649616241455,16.585713931492396,39.33000011444092,20.293750077486038,16.954999923706055,19.836666742960613,36.11500072479248,20.68000030517578,17.866666793823242,22.842857360839844,26.416000366210938,12.390000343322754,14.755000114440918,16.90000009536743,44.47000026702881,7.305000066757202,30.149999618530273,33.630001068115234,41.70000076293945,13.380000114440918,31.699999809265137
2020-05-06,24.163599967956543,16.452857426234655,43.47800064086914,19.933749616146088,16.830000400543213,19.309999465942383,36.625000953674316,20.100000381469727,18.026666323343914,22.5742860521589,25.79600009918213,11.65999984741211,14.425000190734863,16.510000467300415,44.28499937057495,7.382500171661377,30.22499942779541,32.5,40.5099983215332,13.199999809265137,31.469999313354492
2020-05-07,23.993600368499756,15.905714307512556,43.36799964904785,19.17749983072281,16.0,18.080000241597492,37.864999771118164,20.440000534057617,18.806666374206543,21.50428581237793,25.117999839782716,10.899999618530273,13.639999866485596,15.74500036239624,44.075000286102295,7.804999828338623,32.73499870300293,29.770000457763672,39.45000076293945,12.289999961853027,30.200000762939453
2020-05-08,23.868600368499756,15.982857295445033,42.53800048828125,19.801249712705612,16.15500020980835,18.579999923706055,40.51999855041504,20.3799991607666,18.480000178019207,22.172856875828334,26.649999809265136,11.890000343322754,13.71500015258789,15.885000467300415,44.08500003814697,8.037500023841858,34.41999912261963,29.649999618530273,41.0,12.170000076293945,30.674999237060547
2020-05-11,23.043650150299072,15.797142914363317,41.94800090789795,19.64874991774559,15.624999523162842,18.016666094462078,39.83500003814697,22.079999923706055,19.253333409627277,21.782857486179896,25.862000274658204,11.15999984741211,13.5,15.164999723434448,43.67500019073486,7.730000138282776,34.6299991607666,28.100000381469727,41.720001220703125,11.5600004196167,29.91499948501587
2020-05-12,21.883750438690186,15.25285714013236,42.43200054168701,18.9412499666214,15.445000171661377,17.700000286102295,40.21500015258789,20.469999313354492,19.46000035603841,21.16857119968959,25.562000274658203,10.75,13.34000015258789,14.504999876022339,44.25749921798706,7.510000109672546,35.07499980926514,27.510000228881836,39.810001373291016,11.119999885559082,29.619999408721924
2020-05-13,21.84500026702881,15.187142848968506,42.92800045013428,18.81124997138977,15.260000228881836,18.170000076293945,40.77000045776367,21.670000076293945,20.87000020345052,21.042857442583358,25.105999374389647,10.720000267028809,12.90999984741211,13.96500039100647,43.295000076293945,7.167500019073486,36.94999980926514,27.309999465942383,39.4900016784668,10.670000076293945,29.769999980926514
2020-05-14,22.49000072479248,15.368571485791888,42.76799964904785,19.661249727010727,15.374999523162842,18.776666323343914,40.21999931335449,22.170000076293945,20.62000020345052,22.1757139478411,25.54199981689453,10.609999656677246,13.570000171661377,14.160000324249268,43.75250053405762,7.482500076293945,34.94000053405762,29.290000915527344,40.13999938964844,10.920000076293945,29.899999618530273
